link,title,time,article
https://economictimes.indiatimes.com/news/economy/agriculture/india-wheat-prices-jump-to-record-high-limit-scope-for-govt-to-govt-deals/articleshow/93159108.cms,"India wheat prices jump to record high, limit scope for govt-to-govt deals",2022-07-27 10:19:00,"Indian wheat prices jumped to a record high, despite a ban on exports, amid strong demand and dwindling supply from a crop damaged by heatwave.The price rally has reduced chances of India supplying substantial amounts of wheat under government-to-government deals with countries struggling to secure shipments amid the disruption of the war in Ukraine.""Most of the farmers have sold their crop. Negligible supplies are coming up for sale even though demand is robust,"" said Gopaldas Agarwal, a trader based at Indore in central India.Local wheat prices jumped to a record 23,547 rupees per tonne on Wednesday. That was up nearly 12% from recent lows that followed the government's surprise ban on exports on May 14.Supplies in grain markets were much lower this year than normal, showing that 2022 production had dropped far more than the government had estimated, said a Mumbai-based dealer with a global trading firm.The ""government's estimate of 106.41 million tonnes is nowhere close to the reality. Supplies are suggesting production of around 95 million tonnes,"" he said.The U.S. Department of Agriculture's Foreign Agricultural Service has pegged production at 99 million tonnes.India, the world's second-biggest wheat producer, harvested 109.59 million tonnes in 2021. The government estimated less output this year because of a heatwave in March and April.Lower supplies are also reflected in government wheat procurement, which so far this year is down 57% on the same period of 2021, at 18.8 million tonnes.The government will have little stockpile to intervene in the market until the new-season supplies become available in March 2023, said a New Delhi based dealer with a global trading firm.""Supplies are tightening. India may allow exports of (a) small quantity to Sri Lanka or Nepal, but large shipments are unlikely under government-to-government deals,"" the dealer said.When New Delhi banned wheat exports , it said it would allow overseas shipments to countries that requested supplies ""to meet their food security needs.""India exported 3.5 million tonnes of wheat in the second quarter, mainly to Bangladesh, Nepal, Indonesia, the Philippines and Sri Lanka, up from 1.1 million tonnes a year earlier."
https://www.news18.com/news/business/chicken-egg-prices-decline-amid-fall-in-demand-wheat-gets-costlier-know-why-5635663.html,"Chicken, Egg Prices Decline Amid Fall In Demand; Wheat Gets Costlier; Know Why",2022-07-27 11:28:00,"Chicken prices in India have started seeing a fall as the farm gate rates have crashed in the range of 25-50 per cent. Maharashtra and Chhattisgarh have witnessed the sharpest fall in prices. Egg prices have also taken a hit of 30-35 per cent across various cities, according to a media report.

Vasantkumar Shetty, convener of The Poultry Breeders’ Association of India, said, “Farm gate chicken prices have come crashing down during the last fortnight from Rs 115 per kg to Rs 60 per kg, which is below the cost of production. The fall in prices is sharp and more than expected in Maharashtra and Chhattisgarh, where the month of Sharvan is yet to begin”, according to the ET report. It also quoted poultry integrators saying that the demand from north India, where the month of Shravan began July 15, has reduced significantly, and that the overall consumer demand declined due to the high prices in June.

Meanwhile, a report by Reuters said Indian wheat prices have jumped to a record high, despite a ban on exports. It is due to strong demand and lower supply from a crop damaged by the heatwave.

“Most of the farmers have sold their crop. Negligible supplies are coming up for sale even though demand is robust,” according to the report quoting Gopaldas Agarwal, a trader based at Indore in central India. It added that local wheat prices on Wednesday stood at a record Rs 23,547 per tonne, which was about 12 per cent higher as against the recent lows that followed the government’s surprise ban on exports on May 14.

Recently, wheat prices in India rose about 14 per cent in the past one-and-a-half month, due to the high demand from millers. The millers make products like maida, biscuits, flour and suji, and supply issues due to the monsoon season.

The price of mill-delivered wheat in the country’s northern region jumped from a low of Rs 2,260-2,270 a quintal in June to Rs 2,300-2,350 now. Traders have said big companies and traders are holding their stocks and expecting the price to rise, whereas small farmers and traders have already sold out their stocks. For the first time this year, wheat from state-owned Food Corporation of India (FCI) is also not available for the millers.

The government in May banned the export of wheat with immediate effect in order to control food prices in the domestic market. The daily average retail price of wheat was prevailing at Rs 2,949 per quintal.

The consumer affairs, food & public distribution ministry said the decision to restrict wheat exports will control food prices, strengthen the food security of India and countries facing a deficit, and that India remains a reliable supplier as it is honouring all contracts.

However, there were some exemptions to the ban. The government allowed wheat shipments with valid irrevocable letters of credit (LoC) issued on or before the date of the ban. The country contracted for the export of 4.5 million tonnes of wheat so far this fiscal. Out of which, 1.46 million tonnes was exported in April.

Read all the Latest News and Breaking News here"
https://www.deccanherald.com/business/business-news/india-wheat-prices-jump-to-record-high-limit-scope-for-govt-to-govt-deals-1130584.html,India wheat prices on record high despite exports ban,2022-07-27 11:38:00,"Indian wheat prices jumped to a record high, despite a ban on exports, amid strong demand and dwindling supply from a crop damaged by the heatwave.

The price rally has reduced the chances of India supplying substantial amounts of wheat under government-to-government deals with countries struggling to secure shipments amid the disruption of the war in Ukraine.

""Most of the farmers have sold their crop. Negligible supplies are coming up for sale even though demand is robust,"" said Gopaldas Agarwal, a trader based at Indore in central India.

Also Read | No adverse impact of wheat export ban on farmers' income: Tomar

Local wheat prices jumped to a record 23,547 rupees per tonne on Wednesday. That was up nearly 12 per cent from recent lows that followed the government's surprise ban on exports on May 14.

Supplies in grain markets were much lower this year than normal, showing that 2022 production had dropped far more than the government had estimated, said a Mumbai-based dealer with a global trading firm.

The ""government's estimate of 106.41 million tonnes is nowhere close to the reality. Supplies are suggesting production of around 95 million tonnes,"" he said.

The US Department of Agriculture's Foreign Agricultural Service has pegged production at 99 million tonnes.

Also read: Wheat stocks likely to be 80% higher than buffer requirement by April 1 next year: Government

India, the world's second-biggest wheat producer, harvested 109.59 million tonnes in 2021. The government estimated less output this year because of a heatwave in March and April.

Lower supplies are also reflected in government wheat procurement, which so far this year is down 57 per cent on the same period of 2021, at 18.8 million tonnes.

The government will have little stockpile to intervene in the market until the new-season supplies become available in March 2023, said a New Delhi-based dealer with a global trading firm.

Also Read | World food prices fell in June but remain very high: FAO

""Supplies are tightening. India may allow exports of (a) small quantity to Sri Lanka or Nepal, but large shipments are unlikely under government-to-government deals,"" the dealer said.

When New Delhi banned wheat exports, it said it would allow overseas shipments to countries that requested supplies ""to meet their food security needs.""

India exported 3.5 million tonnes of wheat in the second quarter, mainly to Bangladesh, Nepal, Indonesia, the Philippines and Sri Lanka, up from 1.1 million tonnes a year earlier."
https://www.agriculture.com/news/three-big-things/3-big-things-today-july-27-2022,"3 Big Things Today, July 27, 2022",2022-07-27 12:59:00,"1. Wheat Futures Higher in Overnight Trading

Wheat prices were again higher on skepticism about how much grain will make its way out of Ukraine as uncertainty reigns in the Black Sea region.

Ukraine and Russia came to an agreement on shipping grain from the war-torn country after continued Russian attacks since February. The deal, brokered by Turkey and the United Nations, was agreed to last week.

Over the weekend, however, Russian forces attacked the port city of Odesa, a move that Ukrainian President Volodomyr Zelenskyy called ""barbarism"" while Moscow claimed it was merely attacking Ukrainian troops.

Russia also has cut the flow of gas to parts of Europe, partly in retaliation for western sanctions that are reportedly hurting the country's economy.

Soybean and corn prices were higher overnight as moisture stress builds in some parts of the U.S. Midwest.

Moisture stress is expected this week in parts of North Dakota, South Dakota, Nebraska, Iowa, Minnesota, Illinois and Indiana, composing about 30% of the soybean and corn crops, Commodity Weather Group said in a report.

In the six- to 10-day outlook, temperatures will be slightly above average through much of the Corn Belt, while precipitation levels will likely be below the average for this time of year, CWG said.

Warmer, drier weather is expected to lead to increased stress that will spread to about 40% of the northern Plains wheat areas, the forecaster said.

Wheat for September delivery rose 9 3/4¢ to $8.13 ½ a bushel overnight on the Chicago Board of Trade while Kansas City futures added 7 1/4¢ to $8.84 a bushel.

Soybean futures for November delivery jumped 13 1/4¢ to $13.97 a bushel. Soymeal fell 80¢ to $417 a short ton, while soybean oil futures added 1.6¢ to 59.55¢ a pound.

Corn futures for December delivery were up 3 1/2¢ to $6.04 ¼ a bushel.

**

2. Soybean Meal May Have More Upside Potential Than Corn, ADM CEO Says

**

Soybean meal has the potential to outpace corn in terms of demand as consumers shift to poultry rather than beef due to inflation, Archer Daniels Midland Chief Executive Officer Juan Ricard Luciano during an earnings presentation yesterday.

Animal feed has been impacted by increased demand as consumers shift to chicken from beef, he said.

""(Poultry) is a more affordable protein,"" Luciano said, according to a transcript from the earnings call. ""And chicken is where we get all the soybean meal mostly sourced. If you think about what's happening with soybean meal, it is -- it has a cost advantage to corn. So it continues to have ... more demand right now.""

ADM reported revenue of $27.3 billion in the three months that ended on June 30, up from $22.9 billion a year earlier. The cost of sales rose to $25.2 billion from $21.5 billion.

The company reported earnings of $2.15 a share on an adjusted basis, up from $1.33 a year earlier.

Looking forward, ADM is going to keep a close eye on demand, Luciano said.

""I would say we have seen demand substitution, demand shifting here or there,"" he said, according to the transcript. ""And you see it in retail, maybe to private label. We've seen a little bit of people looking into smaller packaging to make things more affordable.""

**

3. Flood Warnings Remain in Effect For St. Louis Area

Flood warnings remain in effect for areas around St. Louis after at least one person was killed yesterday as more than 9 inches of rain fell in the area, according to data from the National Weather Service.

Heavier-than-expected rain caused river levels to rise over their banks.

As of yesterday evening, the Dardenne Creek at St. Peters was at 23.5 feet, well above flood stage of 22.5 feet. Water levels are expected to recede throughout the day.

Still, a flood warning will remain in effect in the area until Thursday evening, the NWS said.

Further south, more extreme heat is expected in eastern Oklahoma.

Heat indexes today will hit 112 degrees Fahrenheit with actual temperatures of around 106 degrees, the agency said.

""Extreme heat and humidity will significantly increase the potential for heat related illnesses, particularly for those working or participating in outdoor activities,"" the NWS said."
https://www.thehindubusinessline.com/economy/agri-business/article65689248.ece,India has no plans to review wheat export ban as domestic prices continue to rule high,2022-07-27 13:40:00,"The Indian government has no intention to lift the export ban on wheat, though it is in the process of wrapping up its scrutiny exercise for allowing shipments for which letters of credit were issued before May 13, when the bar came into force. Total approvals are set to add up to around 2.1 million tonnes (mt), a source tracking the issue said.

Russia’s recent grain deal with Ukraine, following which it has agreed to unblock certain Ukrainian ports to allow the export of wheat, corn and other cereals, is likely to ease the global pressure on India to lift the wheat export ban, as the volatility in international prices for wheat is expected to lessen, the source told BusinessLine.

“The verification process is being carried out by the DGFT for LCs issued prior to the announcement of the wheat export ban is almost over with just some residual cases, of around 2 lakh tonnes of wheat, being dealt with. Total approvals are likely to be around 2.1 million tonne. There is no talk yet of lifting the export ban on wheat though,” the source told BusinessLine.

India, however, is open to supplying wheat on a government-to-government basis to neighbours and countries facing food security threats. It has already sent shipments to several nations including Bangladesh, Oman and Afghanistan after the ban was announced, the source pointed out.

The DGFT had imposed a ban on wheat exports from India on May 13, 2022, following concerns over a possible shortage in the domestic market as the unprecedented heatwave in March had hit production in the country and domestic prices, too, were surging.

Output seen even lower

“The Centre has no plans yet to take a relook at the wheat export ban as domestic prices continue to be very high. There are indications that the actual wheat production in the 2021-22 crop season, which ended in June, is likely to have been lower than the official estimate of 106.41 mt which was lower by 4.41 per cent of the previous estimate of 111.32 mt,” the source said.

While imposing the export ban on wheat, the government said it would allow consignments for which letters of credit were issued before May 13. However, there was a flood of requests and online applications from traders, seeking permission for exporting over five mt of wheat, which led the DGFT to put in place an intensive scrutiny process..

“It finally turned out that only less than half of the applications for pending exports could genuinely establish that the LCs were both issued and transmitted prior to the ban and, thus, a total of about 2.1 mt is to get the export nod,” the source said."
https://www.deccanherald.com/business/business-news/indian-wheat-prices-jump-to-record-high-limit-scope-for-govt-to-govt-deals-1130584.html,Indian wheat prices on record high despite exports ban,2022-07-27 17:57:00,"Indian wheat prices jumped to a record high, despite a ban on exports, amid strong demand and dwindling supply from a crop damaged by the heatwave.

The price rally has reduced the chances of India supplying substantial amounts of wheat under government-to-government deals with countries struggling to secure shipments amid the disruption of the war in Ukraine.

""Most of the farmers have sold their crop. Negligible supplies are coming up for sale even though demand is robust,"" said Gopaldas Agarwal, a trader based at Indore in central India.

Also Read | No adverse impact of wheat export ban on farmers' income: Tomar

Local wheat prices jumped to a record 23,547 rupees per tonne on Wednesday. That was up nearly 12 per cent from recent lows that followed the government's surprise ban on exports on May 14.

Supplies in grain markets were much lower this year than normal, showing that 2022 production had dropped far more than the government had estimated, said a Mumbai-based dealer with a global trading firm.

The ""government's estimate of 106.41 million tonnes is nowhere close to the reality. Supplies are suggesting production of around 95 million tonnes,"" he said.

The US Department of Agriculture's Foreign Agricultural Service has pegged production at 99 million tonnes.

Also read: Wheat stocks likely to be 80% higher than buffer requirement by April 1 next year: Government

India, the world's second-biggest wheat producer, harvested 109.59 million tonnes in 2021. The government estimated less output this year because of a heatwave in March and April.

Lower supplies are also reflected in government wheat procurement, which so far this year is down 57 per cent on the same period of 2021, at 18.8 million tonnes.

The government will have little stockpile to intervene in the market until the new-season supplies become available in March 2023, said a New Delhi-based dealer with a global trading firm.

Also Read | World food prices fell in June but remain very high: FAO

""Supplies are tightening. India may allow exports of (a) small quantity to Sri Lanka or Nepal, but large shipments are unlikely under government-to-government deals,"" the dealer said.

When New Delhi banned wheat exports, it said it would allow overseas shipments to countries that requested supplies ""to meet their food security needs.""

India exported 3.5 million tonnes of wheat in the second quarter, mainly to Bangladesh, Nepal, Indonesia, the Philippines and Sri Lanka, up from 1.1 million tonnes a year earlier."
https://www.financialexpress.com/market/commodities/mandi-prices-of-wheat-hit-record-as-traders-hold-stocks-for-exports-prices-14-above-msp/2608614/,Mandi prices of wheat hit record as traders hold stocks for exports: Prices 14% above MSP,2022-07-27 20:18:00,"Wheat prices across many mandis witnessed a sharp spike on Wednesday to cross a record Rs 2,300 a quintal-mark, due to slower supplies and robust demand. The prices are now 14% above the minimum support price (MSP).

According to officials, wheat supplies to mandis have declined in the last one week as traders are holding on to stocks purchased from the farmers by paying a premium over the MSP in anticipation of export possibilities.

The mandi prices were ruling around Rs 2,150 to Rs 2,175 per quintal since the ban on wheat export were imposed in May 14, 2022.

“Most of the traders had purchased wheat by paying around Rs 150 – Rs 200 per quintal as premium over MSP of Rs 2,015 to farmers during the procurement season in April in anticipation of exports surge,” Mukesh Khatod, a trader from Chittorgarh, Rajasthan, told FE.

Khatod said that after the government had imposed a ban on wheat export in May, traders are waiting for the prices to go up before they release their stock in the market.

According to a Reuters report, local wheat prices had jumped to a record Rs 2,354 per quintal on Wednesday.

Gagan Gupta, a trader in Sehore, one of the biggest mandi in Madhya Pradesh, said prices are ruling around Rs 150 to Rs 165 per quintal above MSP which are 7 to 9% above MSP because of slow arrival of grain in the market.

“We anticipate supplies to improve by early August, as traders who have stocks meant for exports will start liquidating it,” Gupta said.

In the current fiscal, India has exported around 3.5 MT of wheat. India shipped a record 7 MT of wheat worth $2 billion in FY22, against just 2.1 MT worth $0.55 billion in FY21.

Currently exports are being undertaken to cater for the genuine need for food security through government-to-government (G2G) routes

Domestic supplies of wheat have been impacted by lower production because of the heat wave witnessed in March, considered as the maturing stage of the crop.

Another factor impacting the prices as the Food Corporation of India (FCI) would not undertake open market sale of wheat for lack of sufficient stock due to sharp fall in procurement this season.

In the rabi marketing season (April-June) for 2022-23, wheat procurement by FCI dropped by more than 56.6% to 18.7 MT against 43.3 MT purchased from the farmers in the previous year. Lower procurement has been attributed to decline in production.

On July 1, wheat stocks in the central pool stood at 28.5 MT against the buffer norm of 27.5 MT, the lowest since 2008.

According to agriculture ministry data, wheat output in the 2021-22 crop year (July-June) declined by around 3% on year to 106 million tonne (MT) from 109 MT.

According to traders’ estimates, wheat production this year is around 98-99 MT while the US Department of Agriculture’s Foreign Agricultural Service has estimated India’s wheat production at 99 MT.

With the annual domestic consumption estimated at 86-88 MT, the stock situation is getting tight."
https://www.brecorder.com/news/40188561/india-wheat-prices-jump-to-record-high,India wheat prices jump to record high,2022-07-28 00:49:00,"MUMBAI: Indian wheat prices jumped to a record high, despite a ban on exports, amid strong demand and dwindling supply from a crop damaged by heatwave.

The price rally has reduced chances of India supplying substantial amounts of wheat under government-to-government deals with countries struggling to secure shipments amid the disruption of the war in Ukraine.

“Most of the farmers have sold their crop. Negligible supplies are coming up for sale even though demand is robust,” said Gopaldas Agarwal, a trader based at Indore in central India.

Local wheat prices jumped to a record 23,547 rupees per tonne on Wednesday. That was up nearly 12% from recent lows that followed the government’s surprise ban on exports on May 14.

Supplies in grain markets were much lower this year than normal, showing that 2022 production had dropped far more than the government had estimated, said a Mumbai-based dealer with a global trading firm. The “government’s estimate of 106.41 million tonnes is nowhere close to the reality. Supplies are suggesting production of around 95 million tonnes,” he said.

The US Department of Agriculture’s Foreign Agricultural Service has pegged production at 99 million tonnes. India, the world’s second-biggest wheat producer, harvested 109.59 million tonnes in 2021. The government estimated less output this year because of a heatwave in March and April.

Lower supplies are also reflected in government wheat procurement, which so far this year is down 57% on the same period of 2021, at 18.8 million tonnes. The government will have little stockpile to intervene in the market until the new-season supplies become available in March 2023, said a New Delhi based dealer with a global trading firm.

“Supplies are tightening. India may allow exports of (a) small quantity to Sri Lanka or Nepal, but large shipments are unlikely under government-to-government deals,” the dealer said. When New Delhi banned wheat exports, it said it would allow overseas shipments to countries that requested supplies “to meet their food security needs.”"
https://ukragroconsult.com/en/news/choppy-day-of-trade-ends-with-corn-high-and-wheat-low-wednesday-july-27-2022/,"Choppy day of trade ends with corn high and wheat low. Wednesday, July 27, 2022",2022-07-28 05:40:00,"Choppy day of trade ends with corn high and wheat low. Wednesday, July 27, 2022

August soybeans, soybean meal, and soybean oil futures were higher again today as we approach the first notice day. It feels like a classic market squeeze with some commercial caught on the wrong side. In a choppy day of trade, corn closed higher while wheat closed lower.

I am watching my nearby soybean chart with resistance in the August contract now at $15.88 and then at $16.00. The extended weather models look really hot from August 2 to August 10. For late-planted corn and the entire soybean crop, that hot weather for that long could take a toll on 2022 yields.

At the close, September corn is closed up 3¢ and December corn closed 2¢ higher. August soybean futures closed up 46¢ and November soybeans closed 26¢ higher. Wheat futures closed lower with CBOT wheat down 13¢. KC wheat closed down 15¢ and Minneapolis wheat closed 18¢ lower.

In the livestock markets on Wednesday, August Hogs closed up $1.62 at $118.60, August Cattle closed down 7¢ at $136.80, and August Feeders closed up $1.67 at $179.10.

As expected, the Fed announced a 0.75% increase in short term rates today. After the release of the report, that U.S. dollar rallied and the last trade shows the U.S. Dollar Index is up 0.11 points at 107.31. Crude oil is up $2.70 per barrel at $97.70. After the rate increase was announced, the stock market went sharply higher, and futures are up 89 points at 4,012. Dow futures are up 397 points at 32,130.

The soybean market continues higher at midday. Corn has traded on both sides and wheat futures are mostly lower.

The volume of trade is down again as traders evaluate how much crop damage is likely to develop based on the current weather forecasts.

Wheat is lower as the spring wheat crop tour is viewing a crop that is even better than expected.

I think the rain events have so far been very disappointing for most of the Corn Belt with many dry areas remaining dry. I now look for crop conditions to move lower next week. This will take the good-excellent crop ratings below the 20-year average and it will be the lowest rated crop in the last five years.

At this hour, September corn is up 4¢ and December corn is 2¢ higher. August soybean futures are up 37¢ and November soybeans are 28¢ higher. Wheat futures are lower with CBOT wheat down 7¢, KC wheat down 9¢, and Minneapolis wheat 15¢ lower.

In the livestock market today, August Hogs are $1.70 higher at $118.67, August Cattle are down 12¢ at $136.75, and August Feeders are up $1.20 at $178.62.

The U.S. stock market is higher with the Dow up 125. Crude oil prices continue higher as the last trade shows crude up $2.30 per barrel.

Soybeans in China rallied 36¢ today. Palm oil futures are sharply higher, and August soybeans are trading 38¢ higher. China is rumored to have bought another three to five vessels of new crop soybeans. The GFS weather model is projecting extreme heat in early August.

September corn is up 2¢. December corn is up 1¢. August soybeans are trading 38¢ higher, and November soybeans are up 22¢. Wheat futures are 4¢ to 13¢ lower.

On the Dalian Commodity Exchange in China , corn is up 22¢, and soybean futures are 36¢ higher. On the Matif exchange in Europe, wheat futures are 7¢ a bushel higher at $11.42.

The next chart objective for December 2022 corn is at $6.20. For November soybeans, my next chart objective is at $14.20.

The stock market in China is down 0.2%. Japan is up 0.2%. European stocks are up 0.6%. In early U.S. trade, the stock market is higher with the Dow up 110 points. Crude oil prices are down 20¢ per barrel.

Livestock futures are all mixed this morning, with hogs higher, live cattle and feeder cattle lower.

Author: Al Kluis

Tags: corn, soybean oil, животноводство, soybeans, hogs, wheat, soybean meal, cattle, futures, Market, feeders"
https://www.rediff.com/business/report/wheat-prices-at-record-high-of-rs-23547tonne/20220728.htm,"Wheat prices at record high of Rs 23,547/tonne",2022-07-28 07:33:00,"July 28, 2022 11:44 IST

A head of its meeting, the Reserve Bank of India (RBI) can take some solace from the softening food commodity prices.

Photograph: Ajay Verma/Reuters

However, the events surrounding the last few weeks show that the fall may not be uniform across all commodities, and cereals like wheat and rice could be the outliers.

An agency report said that local wheat prices jumped to a record Rs 23,547 per tonne on Wednesday.

That is a 12 per cent rise from the recent lows that followed the government’s surprise ban on exports on May 14.

The spike was due to rising demand amid dwindling supply of a crop damaged by heat wave, Reuters said.

In case of paddy, patchy monsoon since the start of June over the main paddy growing regions of UP, Bihar, Jharkhand, West Bengal and Odisha has pulled down acreage.

Till the middle of July, the acreage was almost 17 per cent less than last year.

“Till July 25, out of the 36 subdivisions, only seven received deficient rainfall during this period.

""However, there has been uneven distribution of rainfall and there is growing concern that this may translate into lower sowing, resulting in lower production.

""This, in turn, may even adversely impact food inflation,” Jahnavi Prabhakar, economist at Bank of Baroda, said in a note released a few days back.

With the revival of monsoon over several hitherto-parched lands of UP, Bihar, Jharkhand and West Bengal, there is hope that paddy planting would pick up and cross last year’s levels.

However, given that a sizeable portion of the sowing is happening after the peak period, there are questions on the final harvest.

“Yes, the situation was bad till a few weeks back, that is till the end of June, but since the middle of July, there has been a revival in rains.

""This makes us hopeful that in the final analysis, overall paddy acreage may not be mu­ch less than last year,” Vinod Kaul, executive director of All India Rice Exporters’ Assoc­iation, told Business Standard.

He said the price rise seen in the last few days in case of rice was largely due to the deficient rains in some of the major growing states.

“In case of exports, we are confident that India will be able to export 20-22 million tonnes of rice this year.

""This includes 4.5 million tonnes of basmati rice,” Kaul said.

However, all are not so optimistic.

Rahul Chauhan, a commodities analyst at iGrain India, said that rice markets have improved as rainfall in eastern parts of India is not up to the mark.

And, globally there is a shortage of all grains, including rice.

“Major rice exporting countries either have less stocks or their prices are more than Indian rates. This is why export enquiries from India are high,” Chauhan said.

He added that rice exp­orters are also in a hurry to ship more as they fear wheat and rice exports may be rest­ricted if prices keep on rising.

Chauhan said rice prices in the near future may moderate and all eyes will be on export restrictions if the government moves towards that direction.

The only saving grace is that, unlike wheat, rice stocks in the central pool are much higher than required.

As on July 1, rice stocks in the central pool were almost 134 per cent more than the buffer stock requirements.

On July 1, stocks in the central pool were around 31.5 million tonnes.

This is much higher than the requirement of 13.5 million tonnes.

These rice stocks do not include around 23.15 million tonnes of unmilled paddy lying with millers.

This is the highest since 2015, official data showed.

As and when it gets added to the central pool, the stock will mean another 15.51 million tonnes of rice for PDS and other operations of the government.

In contrast, wheat stocks at the same time (July 1) was around 28.51 million tonnes.

This is just around 1 million tonnes more than what is required to be kept as buffer and strategic reserve.

The last time wheat stocks in the central pool were lower than this (as on July 1) was way back in 2008.

The stocks were then pegged at 24.91 million tonnes.

Wheat procurement in FY23 dropped by almost 59 per cent to 18.78 million tonnes compared to the same period last year.

This was because farmers opted to sell to private traders outside the official procurement system due to high prices.

This came as overall production dropped to 106.41 million tonnes, according to the third advance estimate, from 111 million tonnes expected earlier.

In total (both wheat and rice), the data shows that as on July 1, India has around 83.36 million tonnes of foodgrains in its stocks.

This is the lowest in the last three years but does not include coarse cereals, which is nominal.

To manage its dwindling wheat inventories, the Centre, in early May, replaced around 5.5 million tonnes of wheat with rice under the Pradhan Mantri Gareeb Kalyan Yojana.

It later replaced another 6.1 million tonnes of wheat with rice under the NFSA.

It freed up around 11 million tonnes of wheat to manage stocks.

The Centre recently said that wheat stocks in the central pool at the start of the next fiscal are expected to be 13.4 million tonnes.

This will be almost 80 per cent more than the buffer norm.

Meanwhile, a few of the scanty rain-hit states like Jharkhand have already started taking contingency measures to minimise the damage to agriculture and crops."
https://en.trend.az/business/3626314.html,Azerbaijani Cabinet of Ministers sets state purchase price for wheat,2022-07-28 09:45:00,"BAKU, Azerbaijan, July 28. Azerbaijan continues implementation of the Presidential Decree 'On a number of measures aimed at increasing self-sufficiency regarding food grain' dated July 19, 2022, in order to ensure the country's food security, press service of the country's Cabinet of Ministers told Trend.

The Cabinet of Ministers has adopted the corresponding resolution in order to implement paragraph 2.3 of the decree on the basis of the State Reserves Agency's proposal, agreed with the relevant state agencies, as well as designed at increasing self-sufficiency in food grain, fostering the activities of local food grain producers, and providing them with state support.

In accordance with the quality indicators in Appendix No. 1 to the ""Rules for storage and use of the State Grain Fund"", approved by the Cabinet of Ministers' resolution No. 105 of July 7, 2009, the state purchase value per ton of local food grain is set at 580 manat ($341) for 2022 given the costs of food grain and the producer's possible profit.

The resolution comes into force from the date of its signing."
https://www.nasdaq.com/articles/grains-soybeans-corn-rise-as-u.s.-crop-faces-heat-wheat-also-higher,"GRAINS-Soybeans, corn rise as U.S. crop faces heat; wheat also higher",2022-07-28 12:13:00,"By Naveen Thukral and Sybille de La Hamaide

SINGAPORE/PARIS, July 28 (Reuters) - Chicago corn and soybean futures extended gains on Thursday, as hot and dry weather conditions expected in parts of the U.S. Midwest threaten to reduce yields.

Wheat rose more than 2% on strong international demand at a time when doubts remain on how fast Ukraine's exports through the Black Sea will be allowed to resume.

The most-active soybean contract on the Chicago Board of Trade (CBOT) Sv1 was up 0.8% at $14.21-1/4 a bushel, as of 0331 GMT, after climbing earlier in the session to its highest since July 11 at $14.34 a bushel.

Corn Cv1 gained 2% to $6.14-3/4 a bushel and wheat Wv1 rose 2.4% to $8.09 a bushel.

U.S. corn and soybeans are enjoying a shot of seasonably cool weather this week, though a menacing hot and dry forecast for next week and beyond has both farmers and traders on edge, Karen Braun, a market analyst for Reuters, wrote in a column.

Lack of moisture could hurt soybean plants as they develop pods.

""The dry and hot weather expected from next week are worrying operators. The crops condition could deteriorate again,"" French consultancy Agritel said.

Wheat rose on doubts over supplies from the Black Sea region despite an agreement to reopen Ukrainian maritime grain exports.

Turkish Defence Minister Hulusi Akar unveiled a centre in Istanbul on Wednesday to oversee the export of Ukrainian grains after a landmark U.N. deal last week, with the first shipment expected to depart from Black Sea ports within days.

Russia and Ukraine signed the deal, brokered by Ankara and the United Nations, on Friday to reopen grain and fertiliser exports that have been blocked by war to ease an international food crisis.

The Russia-focused Sovecon agriculture consultancy has raised its forecast for the country's July-June 2022/2023 wheat exports by 300,000 tonnes to a record high of 42.9 million tonnes, it said on Wednesday.

The wheat crop estimate has been upped by 1.7 million tonnes to 80.9 million tonnes, the consultancy added in a note

Indian wheat prices jumped to a record high, despite a ban on exports, amid strong demand and dwindling supply from a crop damaged by heat wave.

The price rally has reduced chances of India supplying substantial amounts of wheat under government-to-government deals with countries struggling to secure shipments amid the disruption of the war in Ukraine.

Commodity funds were net buyers of CBOT soybeans, soyoil, soymeal and corn futures contracts on Wednesday and net sellers of CBOT wheat futures contracts, traders said. COMFUND/CBT

Prices at 1000 GMT

Last

Change

Pct Move

CBOT wheat Wv1

809,00

18,75

2,37

CBOT corn Cv1

614,75

11,75

1,95

CBOT soy Sv1

1421,25

11,25

0,80

Paris wheat BL2Z2

331,75

4,75

1,45

Paris maize EMAc1

356,25

3,75

1,06

Paris rapeseed COMc1

666,00

2,25

0,34

WTI crude oil CLc1

98,99

1,73

1,78

Euro/dlr EUR=

1,0158

0,00

-0,43

Most active contracts - Wheat, corn and soy US cents/bushel, Paris futures in euros per tonne

(Reporting by Naveen Thukral; Editing by Sherry Jacob-Phillips and Shailesh Kuber)

((naveen.thukral@thomsonreuters.com; +65-6870-3829; Reuters Messaging: naveen.thukral.thomsonreuters.com@reuters.net))

The views and opinions expressed herein are the views and opinions of the author and do not necessarily reflect those of Nasdaq, Inc."
